time_s,state,acceleration_mps2,pressure_pa,height_m,speed_mps,battery_v
-0.14000,boost,16.73000,87149.00000,23.20000,24.03000,4.09000
-0.13000,boost,17.60000,87152.00000,22.92000,24.37000,4.09000
-0.12000,boost,18.51000,87155.00000,22.64000,24.71000,4.09000
-0.11000,boost,19.44000,87156.00000,22.54000,25.05000,4.09000
-0.10000,boost,20.40000,87134.00000,24.61000,25.40000,4.09000
-0.09000,boost,21.39000,87133.00000,24.71000,25.75000,4.09000
-0.08000,boost,22.40000,87134.00000,24.61000,26.11000,4.09000
-0.07000,boost,23.44000,87129.00000,25.08000,26.47000,4.09000
-0.06000,boost,24.49000,87120.00000,25.93000,26.83000,4.09000
-0.05000,boost,25.57000,87114.00000,26.50000,27.19000,4.11000
-0.04000,boost,26.65000,87116.00000,26.31000,27.56000,4.09000
-0.03000,boost,27.74000,87102.00000,27.62000,27.94000,4.09000
-0.02000,boost,28.84000,87104.00000,27.44000,28.32000,4.09000
-0.01000,boost,29.93000,87104.00000,27.44000,28.70000,4.09000
0.00000,boost,31.02000,87103.00000,27.53000,29.08000,4.09000
0.01000,boost,32.10000,87091.00000,28.66000,29.47000,4.09000
0.02000,boost,33.16000,87089.00000,28.85000,29.86000,4.09000
0.03000,boost,34.20000,87081.00000,29.60000,30.26000,4.09000
0.04000,boost,35.22000,87076.00000,30.07000,30.66000,4.09000
0.05000,boost,36.20000,87069.00000,30.73000,31.06000,4.09000
0.06000,boost,37.14000,87074.00000,30.26000,31.47000,4.11000
0.07000,boost,38.04000,87075.00000,30.16000,31.88000,4.09000
0.08000,boost,38.90000,87067.00000,30.92000,32.29000,4.12000
0.09000,boost,39.70000,87062.00000,31.39000,32.71000,4.09000
0.10000,boost,40.46000,87069.00000,30.73000,33.13000,4.11000
0.11000,boost,41.16000,87045.00000,32.99000,33.55000,4.11000
0.12000,boost,41.80000,87045.00000,32.99000,33.98000,4.11000
0.13000,boost,42.39000,87051.00000,32.42000,34.41000,4.09000
0.14000,boost,42.92000,87041.00000,33.37000,34.85000,4.09000
0.15000,boost,43.40000,87039.00000,33.55000,35.28000,4.09000
0.16000,boost,43.82000,87037.00000,33.74000,35.72000,4.09000
0.17000,boost,44.19000,87039.00000,33.55000,36.17000,4.09000
0.18000,boost,44.51000,87027.00000,34.68000,36.61000,4.09000
0.19000,boost,44.79000,87027.00000,34.68000,37.06000,4.09000
0.20000,boost,45.03000,87011.00000,36.19000,37.51000,4.09000
0.21000,boost,45.23000,87006.00000,36.66000,37.96000,4.11000
0.22000,boost,45.40000,86999.00000,37.32000,38.41000,4.11000
0.23000,boost,45.54000,86999.00000,37.32000,38.87000,4.11000
0.24000,boost,45.66000,86995.00000,37.70000,39.33000,4.09000
0.25000,boost,45.76000,87002.00000,37.04000,39.79000,4.09000
0.26000,boost,45.85000,86993.00000,37.88000,40.25000,4.09000
0.27000,boost,45.93000,86992.00000,37.98000,40.71000,4.11000
0.28000,boost,46.01000,86985.00000,38.64000,41.17000,4.09000
0.29000,boost,46.08000,86978.00000,39.30000,41.64000,4.09000
0.30000,boost,46.15000,86970.00000,40.05000,42.11000,4.09000
0.31000,boost,46.23000,86970.00000,40.05000,42.58000,4.09000
0.32000,boost,46.31000,86972.00000,39.86000,43.05000,4.11000
0.33000,boost,46.40000,86958.00000,41.18000,43.52000,4.11000
0.34000,boost,46.49000,86958.00000,41.18000,44.00000,4.11000
0.35000,boost,46.59000,86958.00000,41.18000,44.48000,4.09000
0.36000,boost,46.70000,86940.00000,42.88000,44.96000,4.09000
0.37000,boost,46.79000,86945.00000,42.41000,45.44000,4.09000
0.38000,boost,46.88000,86930.00000,43.82000,45.92000,4.09000
0.39000,boost,46.96000,86923.00000,44.48000,46.41000,4.09000
0.40000,boost,47.03000,86921.00000,44.67000,46.89000,4.09000
0.41000,boost,47.09000,86913.00000,45.42000,47.38000,4.11000
0.42000,boost,47.14000,86906.00000,46.08000,47.87000,4.09000
0.43000,boost,47.18000,86905.00000,46.18000,48.36000,4.11000
0.44000,boost,47.21000,86884.00000,48.16000,48.84000,4.11000
0.45000,boost,47.23000,86884.00000,48.16000,49.33000,4.11000
0.46000,boost,47.24000,86875.00000,49.00000,49.82000,4.09000
0.47000,boost,47.25000,86882.00000,48.34000,50.32000,4.09000
0.48000,boost,47.24000,86868.00000,49.66000,50.81000,4.11000
0.49000,boost,47.22000,86861.00000,50.32000,51.30000,4.09000
0.50000,boost,47.19000,86837.00000,52.59000,51.79000,4.09000
0.51000,boost,47.16000,86832.00000,53.06000,52.28000,4.09000
0.52000,boost,47.11000,86818.00000,54.38000,52.77000,4.09000
0.53000,boost,47.05000,86813.00000,54.85000,53.26000,4.09000
0.54000,boost,46.99000,86802.00000,55.89000,53.75000,4.09000
0.55000,boost,46.91000,86798.00000,56.27000,54.23000,4.11000
0.56000,boost,46.82000,86798.00000,56.27000,54.72000,4.11000
0.57000,boost,46.73000,86774.00000,58.53000,55.21000,4.09000
0.58000,boost,46.62000,86762.00000,59.66000,55.69000,4.09000
0.59000,boost,46.51000,86746.00000,61.17000,56.18000,4.09000
0.60000,boost,46.39000,86749.00000,60.89000,56.66000,4.09000
0.61000,boost,46.25000,86722.00000,63.44000,57.14000,4.11000
0.62000,boost,46.11000,86728.00000,62.87000,57.62000,4.11000
0.63000,boost,45.96000,86722.00000,63.44000,58.10000,4.09000
0.64000,boost,45.80000,86708.00000,64.76000,58.58000,4.09000
0.65000,boost,45.63000,86689.00000,66.56000,59.06000,4.11000
0.66000,boost,45.45000,86679.00000,67.50000,59.53000,4.12000
0.67000,boost,45.27000,86679.00000,67.50000,60.00000,4.11000
0.68000,boost,45.07000,86658.00000,69.49000,60.47000,4.09000
0.69000,boost,44.87000,86647.00000,70.52000,60.93000,4.11000
0.70000,boost,44.66000,86642.00000,71.00000,61.40000,4.09000
0.71000,boost,44.44000,86632.00000,71.94000,61.86000,4.09000
0.72000,boost,44.22000,86630.00000,72.13000,62.32000,4.09000
0.73000,boost,43.99000,86625.00000,72.60000,62.77000,4.09000
0.74000,boost,43.75000,86617.00000,73.36000,63.22000,4.09000
0.75000,boost,43.50000,86612.00000,73.83000,63.67000,4.11000
0.76000,boost,43.25000,86606.00000,74.40000,64.12000,4.11000
0.77000,boost,42.99000,86599.00000,75.06000,64.56000,4.11000
0.78000,boost,42.73000,86599.00000,75.06000,64.99000,4.11000
0.79000,boost,42.46000,86588.00000,76.10000,65.43000,4.09000
0.80000,boost,42.19000,86585.00000,76.38000,65.86000,4.09000
0.81000,boost,41.91000,86577.00000,77.14000,66.29000,4.09000
0.82000,boost,41.62000,86568.00000,77.99000,66.72000,4.09000
0.83000,boost,41.34000,86568.00000,77.99000,67.14000,4.09000
0.84000,boost,41.05000,86558.00000,78.94000,67.56000,4.09000
0.85000,boost,40.75000,86548.00000,79.88000,67.98000,4.09000
0.86000,boost,40.45000,86537.00000,80.92000,68.39000,4.09000
0.87000,boost,40.15000,86534.00000,81.21000,68.80000,4.09000
0.88000,boost,39.85000,86532.00000,81.40000,69.20000,4.11000
0.89000,boost,39.55000,86532.00000,81.40000,69.61000,4.11000
0.90000,boost,39.24000,86526.00000,81.96000,70.01000,4.09000
0.91000,boost,38.93000,86514.00000,83.10000,70.40000,4.09000
0.92000,boost,38.62000,86514.00000,83.10000,70.79000,4.09000
0.93000,boost,38.31000,86509.00000,83.57000,71.18000,4.09000
0.94000,boost,38.00000,86496.00000,84.80000,71.57000,4.09000
0.95000,boost,37.69000,86500.00000,84.42000,71.95000,4.09000
0.96000,boost,37.38000,86489.00000,85.47000,72.33000,4.09000
0.97000,boost,37.08000,86492.00000,85.18000,72.70000,4.09000
0.98000,boost,36.77000,86485.00000,85.84000,73.07000,4.09000
0.99000,boost,36.46000,86479.00000,86.41000,73.43000,4.12000
1.00000,boost,36.16000,86479.00000,86.41000,73.80000,4.11000
1.01000,boost,35.86000,86477.00000,86.60000,74.15000,4.09000
1.02000,boost,35.56000,86465.00000,87.74000,74.51000,4.09000
1.03000,boost,35.26000,86464.00000,87.83000,74.86000,4.09000
1.04000,boost,34.97000,86447.00000,89.44000,75.21000,4.09000
1.05000,boost,34.68000,86440.00000,90.10000,75.55000,4.09000
1.06000,boost,34.39000,86436.00000,90.48000,75.89000,4.09000
1.07000,boost,34.11000,86435.00000,90.58000,76.23000,4.09000
1.08000,boost,33.83000,86428.00000,91.24000,76.56000,4.09000
1.09000,boost,33.56000,86427.00000,91.33000,76.89000,4.09000
1.10000,boost,33.29000,86415.00000,92.47000,77.21000,4.11000
1.11000,boost,33.03000,86415.00000,92.47000,77.54000,4.11000
1.12000,boost,32.77000,86404.00000,93.51000,77.86000,4.09000
1.13000,boost,32.52000,86397.00000,94.17000,78.17000,4.11000
1.14000,boost,32.27000,86384.00000,95.41000,78.49000,4.09000
1.15000,boost,32.03000,86378.00000,95.97000,78.80000,4.09000
1.16000,boost,31.80000,86364.00000,97.30000,79.10000,4.09000
1.17000,boost,31.57000,86359.00000,97.77000,79.41000,4.09000
1.18000,boost,31.36000,86343.00000,99.29000,79.71000,4.09000
1.19000,boost,31.14000,86329.00000,100.62000,80.01000,4.09000
1.20000,boost,30.94000,86328.00000,100.71000,80.30000,4.09000
1.21000,boost,30.74000,86317.00000,101.75000,80.60000,4.11000
1.22000,boost,30.55000,86317.00000,101.75000,80.89000,4.11000
1.23000,boost,30.37000,86298.00000,103.56000,81.18000,4.09000
1.24000,boost,30.20000,86285.00000,104.79000,81.47000,4.09000
1.25000,boost,30.03000,86275.00000,105.74000,81.75000,4.11000
1.26000,boost,29.88000,86261.00000,107.06000,82.04000,4.09000
1.27000,boost,29.73000,86246.00000,108.49000,82.32000,4.09000
1.28000,boost,29.59000,86231.00000,109.91000,82.60000,4.09000
1.29000,boost,29.46000,86214.00000,111.52000,82.88000,4.11000
1.30000,boost,29.34000,86204.00000,112.47000,83.16000,4.09000
1.31000,boost,29.22000,86186.00000,114.18000,83.44000,4.09000
1.32000,boost,29.12000,86177.00000,115.03000,83.71000,4.11000
1.33000,boost,29.02000,86177.00000,115.03000,83.99000,4.11000
1.34000,boost,28.94000,86161.00000,116.55000,84.27000,4.09000
1.35000,boost,28.86000,86145.00000,118.07000,84.54000,4.09000
1.36000,boost,28.79000,86129.00000,119.59000,84.81000,4.09000
1.37000,boost,28.73000,86125.00000,119.97000,85.09000,4.09000
1.38000,boost,28.68000,86114.00000,121.01000,85.36000,4.09000
1.39000,boost,28.64000,86106.00000,121.77000,85.63000,4.09000
1.40000,boost,28.61000,86108.00000,121.58000,85.90000,4.09000
1.41000,boost,28.59000,86100.00000,122.34000,86.18000,4.09000
1.42000,boost,28.57000,86089.00000,123.39000,86.45000,4.09000
1.43000,boost,28.57000,86090.00000,123.29000,86.72000,4.11000
1.44000,boost,28.57000,86090.00000,123.29000,86.99000,4.11000
1.45000,boost,28.58000,86075.00000,124.72000,87.26000,4.09000
1.46000,boost,28.60000,86071.00000,125.10000,87.53000,4.09000
1.47000,boost,28.62000,86065.00000,125.67000,87.80000,4.09000
1.48000,boost,28.66000,86063.00000,125.86000,88.07000,4.09000
1.49000,boost,28.70000,86057.00000,126.43000,88.34000,4.11000
1.50000,boost,28.75000,86060.00000,126.14000,88.61000,4.09000
1.51000,boost,28.80000,86056.00000,126.52000,88.88000,4.09000
1.52000,boost,28.86000,86058.00000,126.33000,89.15000,4.11000
1.53000,boost,28.93000,86050.00000,127.09000,89.43000,4.09000
1.54000,boost,29.01000,86051.00000,127.00000,89.70000,4.11000
1.55000,boost,29.09000,86051.00000,127.00000,89.98000,4.11000
1.56000,boost,29.17000,86044.00000,127.66000,90.25000,4.09000
1.57000,boost,29.26000,86042.00000,127.85000,90.53000,4.09000
1.58000,boost,29.36000,86031.00000,128.90000,90.81000,4.09000
1.59000,boost,29.46000,86044.00000,127.66000,91.10000,4.09000
1.60000,boost,29.57000,86034.00000,128.61000,91.38000,4.09000
1.61000,boost,29.67000,86027.00000,129.28000,91.67000,4.09000
1.62000,boost,29.79000,86027.00000,129.28000,91.96000,4.09000
1.63000,boost,29.90000,86021.00000,129.85000,92.25000,4.09000
1.64000,boost,30.02000,86014.00000,130.51000,92.54000,4.09000
1.65000,boost,30.14000,86005.00000,131.37000,92.83000,4.12000
1.66000,boost,30.27000,86005.00000,131.37000,93.13000,4.09000
1.67000,boost,30.39000,85990.00000,132.79000,93.43000,4.09000
1.68000,boost,30.52000,85964.00000,135.27000,93.73000,4.11000
1.69000,boost,30.65000,85956.00000,136.03000,94.03000,4.09000
1.70000,boost,30.78000,85937.00000,137.83000,94.34000,4.09000
1.71000,boost,30.91000,85919.00000,139.55000,94.64000,4.09000
1.72000,boost,31.04000,85904.00000,140.97000,94.96000,4.09000
1.73000,boost,31.17000,85889.00000,142.40000,95.27000,4.09000
1.74000,boost,31.30000,85877.00000,143.54000,95.58000,4.09000
1.75000,boost,31.43000,85860.00000,145.16000,95.90000,4.09000
1.76000,boost,31.56000,85838.00000,147.26000,96.22000,4.12000
1.77000,boost,31.68000,85838.00000,147.26000,96.54000,4.11000
1.78000,boost,31.81000,85817.00000,149.26000,96.87000,4.09000
1.79000,boost,31.93000,85795.00000,151.35000,97.19000,4.09000
1.80000,boost,32.06000,85776.00000,153.16000,97.52000,4.09000
1.81000,boost,32.18000,85761.00000,154.59000,97.85000,4.09000
1.82000,boost,32.30000,85747.00000,155.92000,98.19000,4.09000
1.83000,boost,32.41000,85736.00000,156.97000,98.52000,4.09000
1.84000,boost,32.52000,85715.00000,158.97000,98.86000,4.09000
1.85000,boost,32.63000,85710.00000,159.45000,99.20000,4.09000
1.86000,boost,32.74000,85706.00000,159.83000,99.54000,4.09000
1.87000,boost,32.84000,85690.00000,161.36000,99.88000,4.11000
1.88000,boost,32.95000,85690.00000,161.36000,100.22000,4.11000
1.89000,boost,33.04000,85681.00000,162.21000,100.56000,4.09000
1.90000,boost,33.14000,85661.00000,164.12000,100.90000,4.09000
1.91000,boost,33.23000,85653.00000,164.89000,101.24000,4.09000
1.92000,boost,33.31000,85640.00000,166.13000,101.58000,4.09000
1.93000,boost,33.40000,85633.00000,166.79000,101.92000,4.09000
1.94000,boost,33.48000,85632.00000,166.89000,102.26000,4.09000
1.95000,boost,33.55000,85619.00000,168.13000,102.60000,4.09000
1.96000,boost,33.62000,85598.00000,170.13000,102.94000,4.09000
1.97000,boost,33.69000,85594.00000,170.51000,103.28000,4.09000
1.98000,boost,33.76000,85575.00000,172.33000,103.62000,4.11000
1.99000,boost,33.82000,85575.00000,172.33000,103.96000,4.11000
2.00000,boost,33.88000,85560.00000,173.76000,104.30000,4.09000
2.01000,boost,33.93000,85537.00000,175.95000,104.64000,4.09000
2.02000,boost,33.98000,85531.00000,176.53000,104.99000,4.09000
2.03000,boost,34.03000,85518.00000,177.77000,105.33000,4.09000
2.04000,boost,34.07000,85499.00000,179.58000,105.68000,4.09000
2.05000,boost,34.11000,85483.00000,181.11000,106.02000,4.09000
2.06000,boost,34.14000,85476.00000,181.78000,106.37000,4.09000
2.07000,boost,34.18000,85457.00000,183.60000,106.71000,4.09000
2.08000,boost,34.21000,85451.00000,184.17000,107.06000,4.09000
2.09000,boost,34.23000,85438.00000,185.41000,107.40000,4.11000
2.10000,boost,34.26000,85438.00000,185.41000,107.75000,4.11000
2.11000,boost,34.28000,85425.00000,186.65000,108.09000,4.09000
2.12000,boost,34.29000,85405.00000,188.57000,108.44000,4.09000
2.13000,boost,34.31000,85383.00000,190.67000,108.79000,4.09000
2.14000,boost,34.32000,85381.00000,190.86000,109.14000,4.09000
2.15000,boost,34.33000,85375.00000,191.43000,109.48000,4.09000
2.16000,boost,34.33000,85363.00000,192.58000,109.83000,4.09000
2.17000,boost,34.34000,85362.00000,192.68000,110.18000,4.09000
2.18000,boost,34.34000,85362.00000,192.68000,110.52000,4.09000
2.19000,boost,34.33000,85359.00000,192.96000,110.87000,4.09000
2.20000,boost,34.33000,85357.00000,193.16000,111.22000,4.11000
2.21000,boost,34.32000,85357.00000,193.16000,111.57000,4.09000
2.22000,boost,34.31000,85354.00000,193.44000,111.92000,4.09000
2.23000,boost,34.30000,85353.00000,193.54000,112.27000,4.09000
2.24000,boost,34.28000,85346.00000,194.21000,112.61000,4.09000
2.25000,boost,34.27000,85344.00000,194.40000,112.96000,4.09000
2.26000,boost,34.25000,85344.00000,194.40000,113.31000,4.09000
2.27000,boost,34.22000,85334.00000,195.36000,113.65000,4.09000
2.28000,boost,34.20000,85332.00000,195.55000,114.00000,4.11000
2.29000,boost,34.17000,85325.00000,196.22000,114.35000,4.09000
2.30000,boost,34.14000,85313.00000,197.36000,114.69000,4.09000
2.31000,boost,34.11000,85297.00000,198.90000,115.03000,4.11000
2.32000,boost,34.07000,85297.00000,198.90000,115.38000,4.11000
2.33000,boost,34.03000,85267.00000,201.77000,115.72000,4.09000
2.34000,boost,33.99000,85236.00000,204.73000,116.06000,4.09000
2.35000,boost,33.94000,85214.00000,206.84000,116.40000,4.09000
2.36000,boost,33.89000,85195.00000,208.66000,116.74000,4.09000
2.37000,boost,33.84000,85176.00000,210.48000,117.09000,4.09000
2.38000,boost,33.79000,85155.00000,212.49000,117.43000,4.09000
2.39000,boost,33.73000,85129.00000,214.99000,117.77000,4.09000
2.40000,boost,33.67000,85108.00000,217.00000,118.11000,4.09000
2.41000,boost,33.61000,85091.00000,218.63000,118.45000,4.09000
2.42000,boost,33.54000,85078.00000,219.88000,118.79000,4.11000
2.43000,boost,33.47000,85078.00000,219.88000,119.13000,4.11000
2.44000,boost,33.40000,85061.00000,221.51000,119.47000,4.09000
2.45000,boost,33.32000,85042.00000,223.33000,119.81000,4.09000
2.46000,boost,33.25000,85022.00000,225.25000,120.15000,4.09000
2.47000,boost,33.16000,85009.00000,226.49000,120.49000,4.09000
2.48000,boost,33.08000,84999.00000,227.45000,120.83000,4.09000
2.49000,boost,32.99000,84984.00000,228.89000,121.17000,4.09000
2.50000,boost,32.90000,84970.00000,230.24000,121.51000,4.09000
2.51000,boost,32.81000,84966.00000,230.62000,121.85000,4.09000
2.52000,boost,32.72000,84952.00000,231.97000,122.18000,4.09000
2.53000,boost,32.62000,84938.00000,233.31000,122.52000,4.11000
2.54000,boost,32.52000,84938.00000,233.31000,122.85000,4.11000
2.55000,boost,32.41000,84919.00000,235.13000,123.18000,4.09000
2.56000,boost,32.31000,84902.00000,236.77000,123.51000,4.09000
2.57000,boost,32.20000,84888.00000,238.11000,123.84000,4.09000
2.58000,boost,32.09000,84870.00000,239.84000,124.17000,4.09000
2.59000,boost,31.98000,84860.00000,240.80000,124.49000,4.11000
2.60000,boost,31.87000,84849.00000,241.86000,124.82000,4.09000
2.61000,boost,31.76000,84830.00000,243.69000,125.14000,4.09000
2.62000,boost,31.64000,84815.00000,245.13000,125.47000,4.09000
2.63000,boost,31.53000,84798.00000,246.76000,125.79000,4.09000
2.64000,boost,31.41000,84787.00000,247.82000,126.11000,4.11000
2.65000,boost,31.29000,84787.00000,247.82000,126.43000,4.09000
2.66000,boost,31.18000,84773.00000,249.17000,126.75000,4.09000
2.67000,boost,31.06000,84749.00000,251.47000,127.07000,4.09000
2.68000,boost,30.94000,84744.00000,251.96000,127.38000,4.09000
2.69000,boost,30.82000,84733.00000,253.01000,127.70000,4.09000
2.70000,boost,30.70000,84728.00000,253.49000,128.02000,4.09000
2.71000,boost,30.59000,84720.00000,254.26000,128.33000,4.09000
2.72000,boost,30.47000,84711.00000,255.13000,128.64000,4.09000
2.73000,boost,30.36000,84709.00000,255.32000,128.95000,4.09000
2.74000,boost,30.24000,84704.00000,255.80000,129.25000,4.09000
2.75000,boost,30.13000,84691.00000,257.06000,129.55000,4.11000
2.76000,boost,30.02000,84691.00000,257.06000,129.84000,4.11000
2.77000,boost,29.91000,84684.00000,257.73000,130.13000,4.09000
2.78000,boost,29.80000,84660.00000,260.04000,130.41000,4.09000
2.79000,boost,29.70000,84646.00000,261.39000,130.69000,4.09000
2.80000,boost,29.60000,84622.00000,263.70000,130.97000,4.09000
2.81000,boost,29.50000,84606.00000,265.24000,131.25000,4.09000
2.82000,boost,29.40000,84583.00000,267.46000,131.53000,4.09000
2.83000,boost,29.31000,84566.00000,269.09000,131.81000,4.09000
2.84000,boost,29.22000,84546.00000,271.02000,132.09000,4.09000
2.85000,boost,29.14000,84527.00000,272.85000,132.37000,4.09000
2.86000,boost,29.06000,84500.00000,275.46000,132.65000,4.11000
2.87000,boost,28.98000,84500.00000,275.46000,132.94000,4.11000
2.88000,boost,28.91000,84470.00000,278.35000,133.22000,4.09000
2.89000,boost,28.84000,84445.00000,280.76000,133.51000,4.09000
2.90000,boost,28.77000,84425.00000,282.69000,133.79000,4.09000
2.91000,boost,28.71000,84408.00000,284.33000,134.08000,4.09000
2.92000,boost,28.66000,84398.00000,285.30000,134.36000,4.09000
2.93000,boost,28.61000,84381.00000,286.94000,134.64000,4.09000
2.94000,boost,28.56000,84361.00000,288.87000,134.92000,4.09000
2.95000,boost,28.53000,84355.00000,289.45000,135.20000,4.09000
2.96000,boost,28.49000,84340.00000,290.90000,135.47000,4.09000
2.97000,boost,28.47000,84327.00000,292.15000,135.75000,4.11000
2.98000,boost,28.44000,84327.00000,292.15000,136.02000,4.11000
2.99000,boost,28.43000,84309.00000,293.89000,136.30000,4.09000
3.00000,boost,28.42000,84289.00000,295.82000,136.57000,4.09000
3.01000,boost,28.41000,84277.00000,296.98000,136.84000,4.09000
3.02000,boost,28.42000,84262.00000,298.43000,137.11000,4.09000
3.03000,boost,28.43000,84253.00000,299.30000,137.39000,4.09000
3.04000,boost,28.44000,84232.00000,301.33000,137.66000,4.09000
3.05000,boost,28.46000,84222.00000,302.30000,137.94000,4.09000
3.06000,boost,28.49000,84210.00000,303.46000,138.21000,4.09000
3.07000,boost,28.53000,84193.00000,305.10000,138.49000,4.09000
3.08000,boost,28.57000,84176.00000,306.75000,138.76000,4.12000
3.09000,boost,28.62000,84176.00000,306.75000,139.04000,4.11000
3.10000,boost,28.67000,84157.00000,308.59000,139.31000,4.09000
3.11000,boost,28.74000,84136.00000,310.62000,139.59000,4.09000
3.12000,boost,28.81000,84114.00000,312.75000,139.87000,4.09000
3.13000,boost,28.89000,84105.00000,313.62000,140.15000,4.09000
3.14000,boost,28.97000,84095.00000,314.59000,140.43000,4.09000
3.15000,boost,29.06000,84082.00000,315.84000,140.71000,4.09000
3.16000,boost,29.16000,84071.00000,316.91000,140.99000,4.09000
3.17000,boost,29.27000,84055.00000,318.46000,141.27000,4.09000
3.18000,boost,29.39000,84040.00000,319.91000,141.55000,4.09000
3.19000,boost,29.51000,84026.00000,321.27000,141.83000,4.11000
3.20000,boost,29.64000,84026.00000,321.27000,142.12000,4.11000
3.21000,boost,29.79000,84004.00000,323.40000,142.40000,4.09000
3.22000,boost,29.93000,83991.00000,324.66000,142.69000,4.09000
3.23000,boost,30.09000,83971.00000,326.60000,142.97000,4.09000
3.24000,boost,30.26000,83937.00000,329.89000,143.26000,4.09000
3.25000,boost,30.44000,83918.00000,331.73000,143.55000,4.09000
3.26000,boost,30.62000,83896.00000,333.87000,143.84000,4.09000
3.27000,boost,30.82000,83875.00000,335.90000,144.13000,4.09000
3.28000,boost,31.02000,83860.00000,337.36000,144.42000,4.09000
3.29000,boost,31.24000,83832.00000,340.08000,144.71000,4.09000
3.30000,boost,31.46000,83816.00000,341.63000,145.00000,4.12000
3.31000,boost,31.70000,83816.00000,341.63000,145.30000,4.11000
3.32000,boost,31.94000,83797.00000,343.47000,145.60000,4.09000
3.33000,boost,32.20000,83755.00000,347.55000,145.90000,4.09000
3.34000,boost,32.47000,83749.00000,348.14000,146.20000,4.09000
3.35000,boost,32.74000,83728.00000,350.17000,146.50000,4.09000
3.36000,boost,33.03000,83714.00000,351.54000,146.81000,4.09000
3.37000,boost,33.34000,83702.00000,352.70000,147.13000,4.09000
3.38000,boost,33.65000,83688.00000,354.06000,147.44000,4.09000
3.39000,boost,33.97000,83675.00000,355.33000,147.76000,4.09000
3.40000,boost,34.31000,83662.00000,356.59000,148.08000,4.09000
3.41000,boost,34.66000,83650.00000,357.76000,148.40000,4.12000
3.42000,boost,35.02000,83650.00000,357.76000,148.73000,4.11000
3.43000,boost,35.39000,83633.00000,359.41000,149.07000,4.09000
3.44000,boost,35.78000,83620.00000,360.67000,149.40000,4.09000
3.45000,boost,36.18000,83615.00000,361.16000,149.75000,4.09000
3.46000,boost,36.59000,83599.00000,362.71000,150.09000,4.09000
3.47000,boost,37.01000,83594.00000,363.20000,150.44000,4.11000
3.48000,boost,37.45000,83587.00000,363.88000,150.79000,4.09000
3.49000,boost,37.89000,83572.00000,365.34000,151.15000,4.09000
3.50000,boost,38.35000,83566.00000,365.93000,151.51000,4.09000
3.51000,boost,38.83000,83545.00000,367.97000,151.87000,4.09000
3.52000,boost,39.31000,83535.00000,368.94000,152.24000,4.11000
3.53000,boost,39.81000,83535.00000,368.94000,152.61000,4.11000
3.54000,boost,40.32000,83508.00000,371.57000,152.98000,4.09000
3.55000,boost,40.84000,83479.00000,374.39000,153.36000,4.09000
3.56000,boost,41.37000,83453.00000,376.93000,153.74000,4.09000
3.57000,boost,41.92000,83434.00000,378.78000,154.13000,4.09000
3.58000,boost,42.47000,83409.00000,381.21000,154.52000,4.09000
3.59000,boost,43.04000,83392.00000,382.87000,154.91000,4.09000
3.60000,boost,43.62000,83363.00000,385.70000,155.31000,4.09000
3.61000,boost,44.21000,83349.00000,387.06000,155.71000,4.09000
3.62000,boost,44.81000,83328.00000,389.11000,156.11000,4.09000
3.63000,boost,45.43000,83307.00000,391.16000,156.52000,4.12000
3.64000,boost,46.05000,83307.00000,391.16000,156.93000,4.11000
3.65000,boost,46.68000,83288.00000,393.01000,157.36000,4.09000
3.66000,boost,47.32000,83251.00000,396.62000,157.80000,4.09000
3.67000,boost,47.98000,83230.00000,398.67000,158.26000,4.09000
3.68000,boost,48.64000,83202.00000,401.40000,158.72000,4.09000
3.69000,boost,49.31000,83183.00000,403.26000,159.19000,4.09000
3.70000,boost,49.99000,83165.00000,405.02000,159.68000,4.09000
3.71000,boost,50.68000,83141.00000,407.36000,160.17000,4.09000
3.72000,boost,51.37000,83123.00000,409.12000,160.67000,4.11000
3.73000,boost,52.07000,83112.00000,410.20000,161.17000,4.09000
3.74000,boost,52.78000,83093.00000,412.05000,161.69000,4.11000
3.75000,boost,53.50000,83093.00000,412.05000,162.22000,4.11000
3.76000,boost,54.23000,83073.00000,414.01000,162.75000,4.09000
3.77000,boost,54.96000,83047.00000,416.55000,163.29000,4.09000
3.78000,boost,55.69000,83038.00000,417.43000,163.84000,4.09000
3.79000,boost,56.43000,83017.00000,419.48000,164.40000,4.09000
3.80000,boost,57.18000,83004.00000,420.76000,164.97000,4.09000
3.81000,boost,57.93000,82986.00000,422.52000,165.54000,4.09000
3.82000,boost,58.69000,82972.00000,423.89000,166.12000,4.09000
3.83000,boost,59.45000,82970.00000,424.08000,166.71000,4.09000
3.84000,boost,60.21000,82953.00000,425.75000,167.31000,4.09000
3.85000,boost,60.98000,82952.00000,425.85000,167.91000,4.12000
3.86000,boost,61.75000,82952.00000,425.85000,168.52000,4.11000
3.87000,boost,62.53000,82939.00000,427.12000,169.14000,4.09000
3.88000,boost,63.31000,82936.00000,427.41000,169.76000,4.09000
3.89000,boost,64.09000,82920.00000,428.98000,170.39000,4.09000
3.90000,boost,64.87000,82915.00000,429.47000,171.03000,4.09000
3.91000,boost,65.65000,82898.00000,431.13000,171.67000,4.09000
3.92000,boost,66.44000,82890.00000,431.92000,172.32000,4.09000
3.93000,boost,67.23000,82875.00000,433.38000,172.99000,4.09000
3.94000,boost,68.02000,82861.00000,434.76000,173.65000,4.09000
3.95000,boost,68.81000,82843.00000,436.52000,174.33000,4.09000
