time_s,state,acceleration_mps2,pressure_pa,height_m,speed_mps,battery_v
-0.30000,boost,1.03000,87777.00000,0.75000,0.00000,4.10000
-0.29000,boost,-0.00000,87777.00000,0.75000,0.00000,4.10000
-0.28000,boost,-1.03000,87777.00000,0.75000,0.00000,4.10000
-0.27000,boost,-1.55000,87777.00000,0.75000,0.00000,4.10000
-0.26000,boost,-0.52000,87772.00000,1.22000,0.00000,4.10000
-0.25000,boost,1.03000,87772.00000,1.22000,0.00000,4.10000
-0.24000,boost,-0.00000,87772.00000,1.22000,0.00000,4.10000
-0.23000,boost,-2.06000,87772.00000,1.22000,0.00000,4.10000
-0.22000,boost,-1.55000,87772.00000,1.22000,0.00000,4.10000
-0.21000,boost,-1.55000,87784.00000,0.09000,0.00000,4.10000
-0.20000,boost,-0.52000,87784.00000,0.09000,0.00000,4.10000
-0.19000,boost,-2.58000,87784.00000,0.09000,0.00000,4.10000
-0.18000,boost,-0.00000,87784.00000,0.09000,0.00000,4.10000
-0.17000,boost,0.52000,87784.00000,0.09000,0.00000,4.10000
-0.16000,boost,-1.03000,87780.00000,0.47000,0.00000,4.10000
-0.15000,boost,0.52000,87780.00000,0.47000,0.00000,4.10000
-0.14000,boost,-1.03000,87780.00000,0.47000,0.00000,4.10000
-0.13000,boost,-3.10000,87780.00000,0.47000,0.00000,4.10000
-0.12000,boost,-0.00000,87780.00000,0.47000,0.00000,4.10000
-0.11000,boost,-2.58000,87801.00000,-1.50000,0.00000,4.10000
-0.10000,boost,-0.00000,87801.00000,-1.50000,0.00000,4.10000
-0.09000,boost,-3.10000,87801.00000,-1.50000,0.00000,4.10000
-0.08000,boost,-0.00000,87801.00000,-1.50000,0.03000,4.10000
-0.07000,boost,-0.52000,87801.00000,-1.50000,0.09000,4.10000
-0.06000,boost,23.74000,87790.00000,-0.47000,0.23000,4.10000
-0.05000,boost,40.78000,87790.00000,-0.47000,0.49000,4.10000
-0.04000,boost,26.32000,87790.00000,-0.47000,0.93000,4.10000
-0.03000,boost,76.90000,87790.00000,-0.47000,1.60000,4.10000
-0.02000,boost,93.42000,87790.00000,-0.47000,2.48000,4.10000
-0.01000,boost,195.62000,87865.00000,-7.48000,3.53000,4.10000
0.00000,boost,131.62000,87865.00000,-7.48000,4.64000,4.10000
0.01000,boost,70.19000,87865.00000,-7.48000,5.71000,4.10000
0.02000,boost,84.65000,87865.00000,-7.48000,6.71000,4.10000
0.03000,boost,73.81000,87865.00000,-7.48000,7.60000,4.10000
0.04000,boost,105.81000,88070.00000,-26.61000,8.41000,4.10000
0.05000,boost,59.36000,88070.00000,-26.61000,9.16000,4.10000
0.06000,boost,71.23000,88070.00000,-26.61000,9.84000,4.10000
0.07000,boost,44.90000,88070.00000,-26.61000,10.46000,4.10000
0.08000,boost,51.10000,88070.00000,-26.61000,11.03000,4.10000
0.09000,boost,50.07000,87713.00000,6.73000,11.59000,4.10000
0.10000,boost,56.78000,87713.00000,6.73000,12.14000,4.10000
0.11000,boost,67.10000,87713.00000,6.73000,12.70000,4.10000
0.12000,boost,62.97000,87713.00000,6.73000,13.25000,4.10000
0.13000,boost,47.48000,87713.00000,6.73000,13.77000,4.10000
0.14000,boost,29.94000,87780.00000,0.47000,14.26000,4.10000
0.15000,boost,54.19000,87780.00000,0.47000,14.74000,4.10000
0.16000,boost,43.36000,87780.00000,0.47000,15.20000,4.10000
0.17000,boost,40.26000,87780.00000,0.47000,15.68000,4.10000
0.18000,boost,62.97000,87780.00000,0.47000,16.18000,4.10000
0.19000,boost,54.19000,87764.00000,1.96000,16.69000,4.10000
0.20000,boost,54.71000,87764.00000,1.96000,17.21000,4.10000
0.21000,boost,33.55000,87764.00000,1.96000,17.71000,4.10000
0.22000,boost,67.10000,87764.00000,1.96000,18.20000,4.10000
0.23000,boost,46.97000,87764.00000,1.96000,18.65000,4.10000
0.24000,boost,33.03000,87774.00000,1.03000,19.07000,4.10000
0.25000,boost,26.32000,87774.00000,1.03000,19.46000,4.10000
0.26000,boost,37.68000,87774.00000,1.03000,19.81000,4.10000
0.27000,boost,40.78000,87774.00000,1.03000,20.11000,4.10000
0.28000,boost,42.32000,87774.00000,1.03000,20.36000,4.10000
0.29000,boost,-31.48000,87752.00000,3.09000,20.52000,4.10000
0.30000,boost,46.97000,87752.00000,3.09000,20.59000,4.10000
0.31000,boost,-27.36000,87752.00000,3.09000,20.61000,4.10000
0.32000,boost,-59.87000,87752.00000,3.09000,20.61000,4.10000
0.33000,boost,52.65000,87752.00000,3.09000,20.64000,4.10000
0.34000,boost,2.58000,87768.00000,1.59000,20.76000,4.07000
0.35000,boost,41.29000,87768.00000,1.59000,20.98000,4.07000
0.36000,boost,19.10000,87768.00000,1.59000,21.29000,4.07000
0.37000,boost,61.94000,87768.00000,1.59000,21.66000,4.07000
0.38000,boost,52.13000,87768.00000,1.59000,22.08000,4.07000
0.39000,boost,28.39000,87889.00000,-9.72000,22.54000,4.07000
0.40000,boost,40.26000,87889.00000,-9.72000,23.04000,4.07000
0.41000,boost,64.52000,87889.00000,-9.72000,23.58000,4.07000
0.42000,boost,83.10000,87889.00000,-9.72000,24.17000,4.07000
0.43000,boost,64.00000,87889.00000,-9.72000,24.77000,4.07000
0.44000,boost,54.19000,87798.00000,-1.22000,25.36000,4.07000
0.45000,boost,56.78000,87798.00000,-1.22000,25.93000,4.07000
0.46000,boost,30.97000,87798.00000,-1.22000,26.47000,4.07000
0.47000,boost,58.84000,87798.00000,-1.22000,27.01000,4.07000
0.48000,boost,60.90000,87798.00000,-1.22000,27.57000,4.07000
0.49000,boost,61.42000,87740.00000,4.21000,28.15000,4.07000
0.50000,boost,62.45000,87740.00000,4.21000,28.75000,4.07000
0.51000,boost,68.65000,87740.00000,4.21000,29.34000,4.07000
0.52000,boost,55.23000,87740.00000,4.21000,29.92000,4.07000
0.53000,boost,46.97000,87740.00000,4.21000,30.49000,4.07000
0.54000,boost,48.00000,87718.00000,6.27000,31.05000,4.07000
0.55000,boost,62.45000,87718.00000,6.27000,31.61000,4.07000
0.56000,boost,62.97000,87718.00000,6.27000,32.18000,4.07000
0.57000,boost,61.94000,87718.00000,6.27000,32.73000,4.07000
0.58000,boost,50.07000,87718.00000,6.27000,33.27000,4.07000
0.59000,boost,45.42000,87703.00000,7.67000,33.78000,4.07000
0.60000,boost,42.84000,87703.00000,7.67000,34.25000,4.07000
0.61000,boost,50.58000,87703.00000,7.67000,34.69000,4.07000
0.62000,boost,30.97000,87703.00000,7.67000,35.13000,4.07000
0.63000,boost,28.39000,87703.00000,7.67000,35.59000,4.07000
0.64000,boost,65.55000,87681.00000,9.73000,36.10000,4.07000
0.65000,boost,63.49000,87681.00000,9.73000,36.69000,4.07000
0.66000,boost,67.61000,87681.00000,9.73000,37.36000,4.08000
0.67000,boost,82.07000,87681.00000,9.73000,38.11000,4.08000
0.68000,boost,98.07000,87681.00000,9.73000,38.92000,4.08000
0.69000,boost,86.71000,87651.00000,12.54000,39.76000,4.08000
0.70000,boost,80.52000,87651.00000,12.54000,40.61000,4.08000
0.71000,boost,85.16000,87651.00000,12.54000,41.45000,4.08000
0.72000,boost,82.07000,87651.00000,12.54000,42.30000,4.08000
0.73000,boost,84.65000,87651.00000,12.54000,43.13000,4.08000
0.74000,boost,86.20000,87661.00000,11.60000,43.94000,4.08000
0.75000,boost,82.07000,87661.00000,11.60000,44.71000,4.08000
0.76000,boost,67.10000,87661.00000,11.60000,45.44000,4.08000
0.77000,boost,62.45000,87661.00000,11.60000,46.11000,4.08000
0.78000,boost,52.65000,87661.00000,11.60000,46.72000,4.08000
0.79000,boost,54.19000,87623.00000,15.16000,47.30000,4.08000
0.80000,boost,44.90000,87623.00000,15.16000,47.87000,4.08000
0.81000,boost,64.52000,87623.00000,15.16000,48.45000,4.08000
0.82000,boost,65.55000,87623.00000,15.16000,49.03000,4.08000
0.83000,boost,60.90000,87623.00000,15.16000,49.62000,4.08000
0.84000,boost,58.32000,87613.00000,16.09000,50.19000,4.08000
0.85000,boost,60.39000,87613.00000,16.09000,50.72000,4.08000
0.86000,boost,41.29000,87613.00000,16.09000,51.18000,4.08000
0.87000,boost,34.58000,87613.00000,16.09000,51.56000,4.08000
0.88000,boost,20.13000,87613.00000,16.09000,51.84000,4.08000
0.89000,boost,9.81000,87600.00000,17.31000,52.03000,4.08000
0.90000,boost,15.48000,87600.00000,17.31000,52.12000,4.08000
0.91000,boost,-20.13000,87600.00000,17.31000,52.15000,4.08000
0.92000,boost,-7.74000,87600.00000,17.31000,52.12000,4.08000
0.93000,boost,1.03000,87600.00000,17.31000,52.07000,4.08000
0.94000,boost,-15.48000,87577.00000,19.47000,52.01000,4.08000
0.95000,boost,-10.84000,87577.00000,19.47000,52.00000,4.08000
0.96000,boost,3.10000,87577.00000,19.47000,52.06000,4.08000
0.97000,boost,19.61000,87577.00000,19.47000,52.24000,4.08000
0.98000,boost,35.61000,87577.00000,19.47000,52.58000,4.09000
0.99000,boost,71.74000,87554.00000,21.62000,53.10000,4.09000
1.00000,boost,90.32000,87554.00000,21.62000,53.77000,4.09000
1.01000,boost,91.87000,87554.00000,21.62000,54.57000,4.09000
1.02000,boost,90.32000,87554.00000,21.62000,55.44000,4.09000
1.03000,boost,99.10000,87554.00000,21.62000,56.35000,4.09000
1.04000,boost,92.91000,87526.00000,24.24000,57.27000,4.09000
1.05000,boost,87.23000,87526.00000,24.24000,58.18000,4.09000
1.06000,boost,92.91000,87526.00000,24.24000,59.08000,4.09000
1.07000,boost,79.49000,87526.00000,24.24000,59.96000,4.09000
1.08000,boost,93.42000,87526.00000,24.24000,60.83000,4.09000
1.09000,boost,82.58000,87504.00000,26.31000,61.68000,4.09000
1.10000,boost,85.68000,87504.00000,26.31000,62.52000,4.09000
1.11000,boost,75.87000,87504.00000,26.31000,63.34000,4.09000
1.12000,boost,81.03000,87504.00000,26.31000,64.16000,4.09000
1.13000,boost,75.87000,87504.00000,26.31000,64.99000,4.09000
1.14000,boost,93.42000,87479.00000,28.65000,65.83000,4.09000
1.15000,boost,89.81000,87479.00000,28.65000,66.68000,4.09000
1.16000,boost,86.20000,87479.00000,28.65000,67.53000,4.09000
1.17000,boost,81.03000,87479.00000,28.65000,68.37000,4.09000
1.18000,boost,86.71000,87479.00000,28.65000,69.18000,4.09000
1.19000,boost,69.68000,87479.00000,28.65000,69.94000,4.09000
1.20000,boost,69.16000,87479.00000,28.65000,70.67000,4.09000
1.21000,boost,66.07000,87479.00000,28.65000,71.35000,4.09000
1.22000,boost,69.16000,87479.00000,28.65000,71.99000,4.09000
1.23000,boost,46.45000,87479.00000,28.65000,72.58000,4.09000
1.24000,boost,59.36000,87450.00000,31.37000,73.14000,4.09000
1.25000,boost,45.42000,87450.00000,31.37000,73.66000,4.09000
1.26000,boost,42.32000,87450.00000,31.37000,74.16000,4.09000
1.27000,boost,57.81000,87450.00000,31.37000,74.64000,4.09000
1.28000,boost,41.29000,87450.00000,31.37000,75.12000,4.09000
1.29000,boost,54.19000,87428.00000,33.43000,75.59000,4.09000
1.30000,boost,31.48000,87428.00000,33.43000,76.07000,4.09000
1.31000,boost,49.03000,87428.00000,33.43000,76.57000,4.09000
1.32000,boost,61.42000,87428.00000,33.43000,77.09000,4.09000
1.33000,boost,65.03000,87428.00000,33.43000,77.64000,4.09000
1.34000,boost,58.84000,87402.00000,35.87000,78.19000,4.09000
1.35000,boost,52.65000,87402.00000,35.87000,78.73000,4.09000
1.36000,boost,44.39000,87402.00000,35.87000,79.24000,4.09000
1.37000,boost,38.71000,87402.00000,35.87000,79.71000,4.09000
1.38000,boost,57.81000,87402.00000,35.87000,80.13000,4.09000
1.39000,boost,35.61000,87377.00000,38.22000,80.51000,4.09000
1.40000,boost,17.55000,87377.00000,38.22000,80.86000,4.09000
1.41000,boost,23.74000,87377.00000,38.22000,81.19000,4.09000
1.42000,boost,25.81000,87377.00000,38.22000,81.55000,4.09000
1.43000,boost,59.87000,87377.00000,38.22000,81.94000,4.09000
1.44000,boost,51.10000,87357.00000,40.09000,82.40000,4.09000
1.45000,boost,37.16000,87357.00000,40.09000,82.92000,4.09000
1.46000,boost,71.74000,87357.00000,40.09000,83.52000,4.09000
1.47000,boost,73.29000,87357.00000,40.09000,84.19000,4.09000
1.48000,boost,68.13000,87357.00000,40.09000,84.94000,4.09000
1.49000,boost,96.52000,87332.00000,42.44000,85.75000,4.09000
1.50000,boost,101.68000,87332.00000,42.44000,86.58000,4.09000
1.51000,boost,103.23000,87332.00000,42.44000,87.36000,4.09000
1.52000,boost,67.10000,87332.00000,42.44000,88.04000,4.09000
1.53000,boost,10.32000,87332.00000,42.44000,88.59000,4.09000
1.54000,boost,21.16000,87302.00000,45.26000,89.04000,4.09000
1.55000,boost,35.61000,87302.00000,45.26000,89.43000,4.09000
1.56000,boost,48.00000,87302.00000,45.26000,89.82000,4.09000
1.57000,boost,52.65000,87302.00000,45.26000,90.24000,4.09000
1.58000,boost,39.74000,87302.00000,45.26000,90.70000,4.09000
1.59000,boost,45.94000,87268.00000,48.45000,91.19000,4.09000
1.60000,boost,59.87000,87268.00000,48.45000,91.70000,4.09000
1.61000,boost,56.78000,87268.00000,48.45000,92.24000,4.09000
1.62000,boost,53.68000,87268.00000,48.45000,92.78000,4.09000
1.63000,boost,58.32000,87268.00000,48.45000,93.32000,4.09000
1.64000,boost,56.78000,87229.00000,52.12000,93.84000,4.09000
1.65000,boost,42.84000,87229.00000,52.12000,94.33000,4.09000
1.66000,boost,33.55000,87229.00000,52.12000,94.81000,4.09000
1.67000,boost,50.58000,87229.00000,52.12000,95.29000,4.09000
1.68000,boost,58.84000,87229.00000,52.12000,95.76000,4.09000
1.69000,boost,40.78000,87161.00000,58.51000,96.25000,4.09000
1.70000,boost,42.84000,87161.00000,58.51000,96.76000,4.09000
1.71000,boost,69.16000,87161.00000,58.51000,97.30000,4.09000
1.72000,boost,53.16000,87161.00000,58.51000,97.86000,4.09000
1.73000,boost,57.81000,87161.00000,58.51000,98.44000,4.09000
1.74000,boost,57.29000,87133.00000,61.14000,99.05000,4.09000
1.75000,boost,76.90000,87133.00000,61.14000,99.69000,4.09000
1.76000,boost,56.26000,87133.00000,61.14000,100.35000,4.09000
1.77000,boost,72.26000,87133.00000,61.14000,101.04000,4.09000
1.78000,boost,77.94000,87133.00000,61.14000,101.76000,4.09000
1.79000,boost,74.84000,87074.00000,66.69000,102.49000,4.09000
1.80000,boost,76.39000,87074.00000,66.69000,103.22000,4.09000
1.81000,boost,84.65000,87074.00000,66.69000,103.93000,4.09000
1.82000,boost,66.07000,87074.00000,66.69000,104.58000,4.09000
1.83000,boost,36.13000,87074.00000,66.69000,105.18000,4.09000
1.84000,boost,39.23000,87019.00000,71.87000,105.74000,4.09000
1.85000,boost,67.10000,87019.00000,71.87000,106.29000,4.09000
1.86000,boost,56.78000,87019.00000,71.87000,106.84000,4.09000
1.87000,boost,57.29000,87019.00000,71.87000,107.41000,4.09000
1.88000,boost,58.32000,87019.00000,71.87000,108.00000,4.09000
1.89000,boost,61.94000,86987.00000,74.88000,108.59000,4.09000
1.90000,boost,63.49000,86987.00000,74.88000,109.18000,4.09000
1.91000,boost,56.78000,86987.00000,74.88000,109.75000,4.09000
1.92000,boost,57.29000,86987.00000,74.88000,110.29000,4.09000
1.93000,boost,46.45000,86987.00000,74.88000,110.79000,4.09000
1.94000,boost,36.13000,86961.00000,77.33000,111.26000,4.08000
1.95000,boost,39.23000,86961.00000,77.33000,111.70000,4.08000
1.96000,boost,41.81000,86961.00000,77.33000,112.14000,4.08000
1.97000,boost,43.36000,86961.00000,77.33000,112.59000,4.08000
1.98000,boost,54.71000,86961.00000,77.33000,113.07000,4.08000
1.99000,boost,56.78000,86946.00000,78.75000,113.57000,4.08000
2.00000,boost,47.48000,86946.00000,78.75000,114.10000,4.08000
2.01000,boost,56.78000,86946.00000,78.75000,114.63000,4.08000
2.02000,boost,57.29000,86946.00000,78.75000,115.18000,4.08000
2.03000,boost,51.61000,86946.00000,78.75000,115.74000,4.08000
2.04000,boost,52.65000,86901.00000,82.99000,116.31000,4.08000
2.05000,boost,71.74000,86901.00000,82.99000,116.90000,4.08000
2.06000,boost,58.84000,86901.00000,82.99000,117.50000,4.08000
2.07000,boost,59.36000,86901.00000,82.99000,118.09000,4.08000
2.08000,boost,61.42000,86901.00000,82.99000,118.67000,4.08000
2.09000,boost,53.16000,86891.00000,83.93000,119.24000,4.08000
2.10000,boost,52.13000,86891.00000,83.93000,119.79000,4.08000
2.11000,boost,43.87000,86891.00000,83.93000,120.35000,4.08000
2.12000,boost,61.42000,86891.00000,83.93000,120.92000,4.08000
2.13000,boost,67.61000,86891.00000,83.93000,121.52000,4.08000
2.14000,boost,68.65000,86863.00000,86.57000,122.15000,4.08000
2.15000,boost,62.97000,86863.00000,86.57000,122.80000,4.08000
2.16000,boost,67.10000,86863.00000,86.57000,123.45000,4.08000
2.17000,boost,59.36000,86863.00000,86.57000,124.10000,4.08000
2.18000,boost,73.29000,86863.00000,86.57000,124.74000,4.08000
2.19000,boost,58.32000,86837.00000,89.02000,125.39000,4.08000
2.20000,boost,63.49000,86837.00000,89.02000,126.04000,4.08000
2.21000,boost,59.87000,86837.00000,89.02000,126.70000,4.08000
2.22000,boost,85.16000,86837.00000,89.02000,127.38000,4.08000
2.23000,boost,61.42000,86837.00000,89.02000,128.05000,4.08000
2.24000,boost,68.13000,86810.00000,91.57000,128.72000,4.08000
2.25000,boost,67.61000,86810.00000,91.57000,129.37000,4.08000
2.26000,boost,64.00000,86810.00000,91.57000,130.00000,4.08000
2.27000,boost,43.87000,86810.00000,91.57000,130.61000,4.08000
2.28000,boost,68.13000,86810.00000,91.57000,131.20000,4.08000
2.29000,boost,52.13000,86768.00000,95.53000,131.80000,4.08000
2.30000,boost,67.10000,86768.00000,95.53000,132.39000,4.08000
2.31000,boost,60.90000,86768.00000,95.53000,132.99000,4.08000
2.32000,boost,60.39000,86768.00000,95.53000,133.57000,4.08000
2.33000,boost,50.58000,86768.00000,95.53000,134.14000,4.08000
2.34000,boost,55.74000,86714.00000,100.63000,134.69000,4.08000
2.35000,boost,46.97000,86714.00000,100.63000,135.22000,4.08000
2.36000,boost,58.32000,86714.00000,100.63000,135.74000,4.08000
2.37000,boost,53.16000,86714.00000,100.63000,136.25000,4.08000
2.38000,boost,33.03000,86714.00000,100.63000,136.76000,4.08000
2.39000,boost,59.87000,86647.00000,106.96000,137.29000,4.08000
2.40000,boost,61.42000,86647.00000,106.96000,137.83000,4.08000
2.41000,boost,54.19000,86647.00000,106.96000,138.40000,4.08000
2.42000,boost,56.26000,86647.00000,106.96000,139.00000,4.08000
2.43000,boost,68.13000,86647.00000,106.96000,139.62000,4.08000
2.44000,boost,69.68000,86611.00000,110.36000,140.26000,4.08000
2.45000,boost,66.58000,86611.00000,110.36000,140.90000,4.08000
2.46000,boost,66.07000,86611.00000,110.36000,141.52000,4.08000
2.47000,boost,54.71000,86611.00000,110.36000,142.13000,4.08000
2.48000,boost,51.10000,86611.00000,110.36000,142.72000,4.08000
2.49000,boost,55.23000,86513.00000,119.63000,143.29000,4.08000
2.50000,boost,59.36000,86513.00000,119.63000,143.87000,4.08000
2.51000,boost,69.68000,86513.00000,119.63000,144.44000,4.08000
2.52000,boost,46.97000,86513.00000,119.63000,145.01000,4.08000
2.53000,boost,53.68000,86513.00000,119.63000,145.57000,4.08000
2.54000,boost,59.36000,86486.00000,122.18000,146.14000,4.08000
2.55000,boost,51.61000,86486.00000,122.18000,146.71000,4.08000
2.56000,boost,60.90000,86486.00000,122.18000,147.29000,4.08000
2.57000,boost,62.45000,86486.00000,122.18000,147.90000,4.08000
2.58000,boost,64.00000,86486.00000,122.18000,148.52000,4.10000
2.59000,boost,67.61000,86442.00000,126.35000,149.14000,4.10000
2.60000,boost,61.94000,86442.00000,126.35000,149.76000,4.10000
2.61000,boost,59.36000,86442.00000,126.35000,150.37000,4.10000
2.62000,boost,63.49000,86442.00000,126.35000,150.96000,4.10000
2.63000,boost,46.97000,86442.00000,126.35000,151.53000,4.10000
2.64000,boost,53.68000,86483.00000,122.47000,152.09000,4.10000
2.65000,boost,51.10000,86483.00000,122.47000,152.64000,4.10000
2.66000,boost,62.45000,86483.00000,122.47000,153.20000,4.10000
2.67000,boost,59.36000,86483.00000,122.47000,153.77000,4.10000
2.68000,boost,56.26000,86483.00000,122.47000,154.34000,4.10000
2.69000,boost,57.29000,86448.00000,125.78000,154.91000,4.10000
2.70000,boost,51.61000,86448.00000,125.78000,155.48000,4.10000
2.71000,boost,63.49000,86448.00000,125.78000,156.04000,4.10000
2.72000,boost,59.87000,86448.00000,125.78000,156.59000,4.10000
2.73000,boost,46.97000,86448.00000,125.78000,157.11000,4.10000
2.74000,boost,43.87000,86414.00000,129.00000,157.61000,4.10000
2.75000,boost,46.45000,86414.00000,129.00000,158.09000,4.10000
2.76000,boost,39.23000,86414.00000,129.00000,158.58000,4.10000
2.77000,boost,48.52000,86414.00000,129.00000,159.08000,4.10000
2.78000,boost,66.58000,86414.00000,129.00000,159.62000,4.10000
2.79000,boost,62.45000,86389.00000,131.37000,160.19000,4.10000
2.80000,boost,61.94000,86389.00000,131.37000,160.79000,4.10000
2.81000,boost,51.61000,86389.00000,131.37000,161.39000,4.10000
2.82000,boost,68.13000,86389.00000,131.37000,161.99000,4.10000
2.83000,boost,66.07000,86389.00000,131.37000,162.57000,4.10000
2.84000,boost,52.65000,86327.00000,137.24000,163.13000,4.10000
2.85000,boost,39.23000,86327.00000,137.24000,163.66000,4.10000
2.86000,boost,40.26000,86327.00000,137.24000,164.19000,4.10000
2.87000,boost,68.65000,86327.00000,137.24000,164.73000,4.10000
2.88000,boost,58.84000,86327.00000,137.24000,165.29000,4.10000
2.89000,boost,65.03000,86222.00000,147.20000,165.85000,4.10000
2.90000,boost,46.45000,86222.00000,147.20000,166.43000,4.09000
2.91000,boost,54.71000,86222.00000,147.20000,167.01000,4.09000
2.92000,boost,63.49000,86222.00000,147.20000,167.59000,4.09000
2.93000,boost,65.55000,86222.00000,147.20000,168.16000,4.09000
2.94000,boost,57.29000,86144.00000,154.60000,168.71000,4.09000
2.95000,boost,52.13000,86144.00000,154.60000,169.22000,4.09000
2.96000,boost,29.42000,86144.00000,154.60000,169.67000,4.09000
2.97000,boost,37.68000,86144.00000,154.60000,170.10000,4.09000
2.98000,boost,34.07000,86144.00000,154.60000,170.51000,4.09000
2.99000,boost,40.78000,86087.00000,160.01000,170.96000,4.09000
3.00000,boost,51.61000,86087.00000,160.01000,171.47000,4.09000
3.01000,boost,61.94000,86087.00000,160.01000,172.07000,4.09000
3.02000,boost,89.29000,86087.00000,160.01000,172.76000,4.09000
3.03000,boost,86.20000,86087.00000,160.01000,173.51000,4.09000
3.04000,boost,72.78000,86041.00000,164.38000,174.30000,4.09000
3.05000,boost,89.29000,86041.00000,164.38000,175.11000,4.09000
3.06000,boost,81.55000,86041.00000,164.38000,175.91000,4.09000
3.07000,boost,79.49000,86041.00000,164.38000,176.68000,4.09000
3.08000,boost,72.26000,86041.00000,164.38000,177.40000,4.09000
3.09000,boost,67.10000,86005.00000,167.80000,178.05000,4.09000
3.10000,boost,48.00000,86005.00000,167.80000,178.62000,4.09000
3.11000,boost,30.45000,86005.00000,167.80000,179.12000,4.09000
3.12000,boost,43.36000,86005.00000,167.80000,179.58000,4.09000
3.13000,boost,41.81000,86005.00000,167.80000,180.04000,4.09000
3.14000,boost,48.52000,85926.00000,175.32000,180.50000,4.09000
3.15000,boost,55.23000,85926.00000,175.32000,181.00000,4.09000
3.16000,boost,53.68000,85926.00000,175.32000,181.51000,4.09000
3.17000,boost,59.36000,85926.00000,175.32000,182.04000,4.09000
3.18000,boost,46.45000,85926.00000,175.32000,182.56000,4.09000
3.19000,boost,55.23000,85862.00000,181.41000,183.07000,4.09000
3.20000,boost,41.29000,85862.00000,181.41000,183.60000,4.09000
3.21000,boost,50.58000,85862.00000,181.41000,184.14000,4.09000
3.22000,boost,61.42000,85862.00000,181.41000,184.72000,4.09000
3.23000,boost,71.23000,85862.00000,181.41000,185.36000,4.09000
3.24000,boost,67.61000,85779.00000,189.31000,186.05000,4.09000
3.25000,boost,81.55000,85779.00000,189.31000,186.80000,4.09000
3.26000,boost,90.84000,85779.00000,189.31000,187.59000,4.09000
3.27000,boost,81.03000,85779.00000,189.31000,188.37000,4.09000
3.28000,boost,82.58000,85779.00000,189.31000,189.13000,4.09000
3.29000,boost,73.81000,85766.00000,190.55000,189.82000,4.09000
3.30000,boost,50.07000,85766.00000,190.55000,190.43000,4.09000
3.31000,boost,27.87000,85766.00000,190.55000,190.98000,4.09000
3.32000,boost,45.94000,85766.00000,190.55000,191.50000,4.09000
3.33000,boost,46.45000,85766.00000,190.55000,192.07000,4.09000
3.34000,boost,72.26000,85751.00000,191.98000,192.72000,4.09000
3.35000,boost,87.23000,85751.00000,191.98000,193.47000,4.09000
3.36000,boost,109.94000,85751.00000,191.98000,194.30000,4.09000
3.37000,boost,101.16000,85751.00000,191.98000,195.13000,4.09000
3.38000,boost,77.94000,85751.00000,191.98000,195.91000,4.09000
3.39000,boost,53.16000,85706.00000,196.27000,196.59000,4.09000
3.40000,boost,41.81000,85706.00000,196.27000,197.15000,4.09000
3.41000,boost,36.13000,85706.00000,196.27000,197.61000,4.09000
3.42000,boost,25.81000,85706.00000,196.27000,198.01000,4.09000
3.43000,boost,33.03000,85706.00000,196.27000,198.38000,4.09000
3.44000,boost,43.36000,85651.00000,201.51000,198.77000,4.09000
3.45000,boost,42.84000,85651.00000,201.51000,199.19000,4.09000
3.46000,boost,46.97000,85651.00000,201.51000,199.67000,4.09000
3.47000,boost,50.58000,85651.00000,201.51000,200.20000,4.09000
3.48000,boost,72.78000,85651.00000,201.51000,200.77000,4.09000
3.49000,boost,67.61000,85579.00000,208.38000,201.38000,4.09000
3.50000,boost,63.49000,85579.00000,208.38000,202.01000,4.09000
3.51000,boost,65.55000,85579.00000,208.38000,202.63000,4.09000
3.52000,boost,54.71000,85579.00000,208.38000,203.25000,4.09000
3.53000,boost,52.13000,85579.00000,208.38000,203.86000,4.09000
3.54000,boost,67.10000,85455.00000,220.22000,204.47000,4.09000
3.55000,boost,70.19000,85455.00000,220.22000,205.08000,4.09000
3.56000,boost,60.39000,85455.00000,220.22000,205.67000,4.09000
3.57000,boost,48.00000,85455.00000,220.22000,206.24000,4.09000
3.58000,boost,56.26000,85455.00000,220.22000,206.79000,4.09000
3.59000,boost,44.39000,85382.00000,227.20000,207.32000,4.09000
3.60000,boost,56.78000,85382.00000,227.20000,207.83000,4.09000
3.61000,boost,53.68000,85382.00000,227.20000,208.32000,4.09000
3.62000,boost,37.68000,85382.00000,227.20000,208.82000,4.09000
3.63000,boost,44.39000,85382.00000,227.20000,209.32000,4.09000
3.64000,boost,54.19000,85344.00000,230.83000,209.84000,4.09000
3.65000,boost,64.52000,85344.00000,230.83000,210.40000,4.09000
3.66000,boost,62.45000,85344.00000,230.83000,210.98000,4.09000
3.67000,boost,56.78000,85344.00000,230.83000,211.59000,4.09000
3.68000,boost,68.13000,85344.00000,230.83000,212.22000,4.09000
3.69000,boost,65.03000,85300.00000,235.04000,212.87000,4.09000
3.70000,boost,65.55000,85300.00000,235.04000,213.52000,4.09000
3.71000,boost,64.52000,85300.00000,235.04000,214.18000,4.09000
3.72000,boost,72.78000,85300.00000,235.04000,214.82000,4.09000
3.73000,boost,71.74000,85300.00000,235.04000,215.43000,4.09000
3.74000,boost,47.48000,85215.00000,243.18000,216.00000,4.09000
3.75000,boost,40.26000,85215.00000,243.18000,216.51000,4.09000
3.76000,boost,28.90000,85215.00000,243.18000,217.01000,4.09000
3.77000,boost,50.58000,85215.00000,243.18000,217.51000,4.09000
